campaign,sensor_id,annealing_time,sat_V_CV,sat_V_err_down_CV,sat_V_err_up_CV,low_fit_start_CV,low_fit_stop_CV,high_fit_start_CV,high_fit_stop_CV,sat_V_TCT,sat_V_err_down_TCT,sat_V_err_up_TCT,low_fit_start_TCT,low_fit_stop_TCT,high_fit_start_TCT,high_fit_stop_TCT
DoubleIrrNeutron2025,200206_LL2,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200206_LR,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200206_LR,6days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200206_LR,13days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200206_LR,19days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200206_UL,noadd,526.0,16.0,17.0,339.0,465.0,778.0,905.0,620.0,31.0,31.0,272.0,524.0,735.0,914.0
DoubleIrrNeutron2025,200206_UL,6days,321.0,8.0,7.0,186.0,289.0,508.0,894.0,456.0,23.0,23.0,164.0,408.0,593.0,722.0
DoubleIrrNeutron2025,200206_UL,13days,284.0,10.0,9.0,165.0,260.0,508.0,894.0,386.0,19.0,19.0,84.0,333.0,593.0,909.0
DoubleIrrNeutron2025,200206_UL,19days,260.0,8.0,6.0,140.0,235.0,658.0,905.0,376.0,19.0,19.0,84.0,333.0,593.0,909.0
DoubleIrrNeutron2025,200206_UR1,noadd,506.0,13.0,15.0,325.0,441.0,796.0,905.0,551.0,28.0,28.0,285.0,468.0,641.0,756.0
DoubleIrrNeutron2025,200206_UR1,270min,353.0,9.0,8.0,212.0,312.0,577.0,899.0,460.0,23.0,23.0,130.0,408.0,589.0,816.0
DoubleIrrNeutron2025,200206_UR1,680min,299.0,6.0,5.0,158.0,266.0,577.0,899.0,374.0,19.0,19.0,89.0,312.0,478.0,623.0
DoubleIrrNeutron2025,200206_UR1,1100min,269.0,8.0,8.0,158.0,230.0,577.0,899.0,365.0,18.0,18.0,89.0,312.0,478.0,711.0
DoubleIrrNeutron2025,200206_UR2,noadd,519.0,7.0,10.0,309.0,441.0,691.0,899.0,632.0,32.0,32.0,264.0,511.0,677.0,916.0
DoubleIrrNeutron2025,200206_UR2,30min,353.0,8.0,7.0,210.0,312.0,564.0,899.0,459.0,23.0,23.0,86.0,342.0,663.0,910.0
DoubleIrrNeutron2025,200206_UR2,54min,304.0,14.0,14.0,158.0,288.0,564.0,899.0,410.0,21.0,21.0,86.0,342.0,663.0,910.0
DoubleIrrNeutron2025,200206_UR2,80min,281.0,11.0,9.0,158.0,260.0,564.0,899.0,399.0,20.0,20.0,86.0,342.0,663.0,910.0
DoubleIrrNeutron2025,200422_LL1,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200422_LR,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,200422_UR1,noadd,713.0,22.0,26.0,460.0,613.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrNeutron2025,200422_UR1,30min,481.0,9.0,9.0,312.0,410.0,796.0,905.0,559.0,28.0,28.0,266.0,516.0,683.0,904.0
DoubleIrrNeutron2025,200422_UR1,54min,440.0,8.0,10.0,264.0,385.0,660.0,899.0,565.0,28.0,28.0,273.0,517.0,683.0,811.0
DoubleIrrNeutron2025,200422_UR1,80min,406.0,10.0,10.0,264.0,364.0,660.0,899.0,566.0,28.0,28.0,273.0,517.0,683.0,811.0
DoubleIrrNeutron2025,200422_UR2,noadd,641.0,19.0,25.0,387.0,538.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrNeutron2025,200422_UR2,270min,495.0,15.0,17.0,311.0,437.0,691.0,899.0,644.0,32.0,32.0,272.0,506.0,679.0,907.0
DoubleIrrNeutron2025,200422_UR2,680min,393.0,7.0,7.0,210.0,340.0,691.0,899.0,477.0,24.0,24.0,176.0,427.0,573.0,710.0
DoubleIrrNeutron2025,200422_UR2,1100min,387.0,8.0,8.0,210.0,340.0,691.0,899.0,502.0,25.0,25.0,176.0,427.0,573.0,812.0
DoubleIrrNeutron2025,300059_LL2,noadd,169.0,11.0,7.0,64.0,160.0,634.0,899.0,251.0,13.0,13.0,96.0,229.0,338.0,721.0
DoubleIrrNeutron2025,300059_LL2,30min,112.0,8.0,6.0,36.0,111.0,460.0,899.0,235.0,12.0,12.0,96.0,229.0,440.0,721.0
DoubleIrrNeutron2025,300059_LL2,54min,94.0,6.0,12.0,6.0,94.0,460.0,899.0,157.0,8.0,8.0,11.0,100.0,440.0,721.0
DoubleIrrNeutron2025,300059_LL2,80min,91.0,5.0,9.0,3.0,87.0,460.0,899.0,157.0,8.0,8.0,11.0,110.0,440.0,721.0
DoubleIrrNeutron2025,300059_LR,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,300059_UR1,noadd,151.0,8.0,7.0,61.0,136.0,406.0,894.0,247.0,12.0,12.0,84.0,233.0,471.0,715.0
DoubleIrrNeutron2025,300059_UR1,6days,105.0,16.0,14.0,42.0,105.0,484.0,894.0,237.0,12.0,12.0,84.0,211.0,471.0,715.0
DoubleIrrNeutron2025,300059_UR1,13days,104.0,16.0,14.0,43.0,110.0,406.0,894.0,227.0,11.0,11.0,84.0,211.0,471.0,715.0
DoubleIrrNeutron2025,300059_UR1,19days,104.0,14.0,12.0,42.0,109.0,658.0,905.0,158.0,8.0,8.0,40.0,121.0,471.0,715.0
DoubleIrrNeutron2025,300059_UR2,noadd,148.0,10.0,9.0,60.0,139.0,497.0,899.0,239.0,12.0,12.0,81.0,217.0,375.0,512.0
DoubleIrrNeutron2025,300059_UR2,270min,128.0,15.0,10.0,40.0,129.0,796.0,905.0,231.0,12.0,12.0,81.0,217.0,279.0,423.0
DoubleIrrNeutron2025,300059_UR2,680min,104.0,16.0,14.0,38.0,107.0,497.0,899.0,141.0,7.0,7.0,33.0,118.0,279.0,423.0
DoubleIrrNeutron2025,300059_UR2,1100min,104.0,17.0,16.0,38.0,110.0,497.0,899.0,143.0,7.0,7.0,33.0,118.0,279.0,423.0
DoubleIrrNeutron2025,300145_UL,noadd,279.0,10.0,8.0,161.0,261.0,660.0,899.0,397.0,20.0,20.0,82.0,273.0,472.0,728.0
DoubleIrrNeutron2025,300145_UL,30min,224.0,7.0,5.0,114.0,215.0,660.0,899.0,322.0,16.0,16.0,82.0,273.0,472.0,728.0
DoubleIrrNeutron2025,300145_UL,54min,218.0,9.0,6.0,114.0,208.0,660.0,899.0,318.0,16.0,16.0,82.0,273.0,472.0,728.0
DoubleIrrNeutron2025,300145_UL,80min,214.0,3.0,4.0,114.0,191.0,796.0,905.0,319.0,16.0,16.0,41.0,228.0,472.0,728.0
DoubleIrrNeutron2025,300299_LL1,noadd,277.0,12.0,10.0,166.0,261.0,492.0,894.0,363.0,18.0,18.0,168.0,317.0,486.0,719.0
DoubleIrrNeutron2025,300299_LL1,6days,224.0,11.0,10.0,137.0,213.0,492.0,894.0,355.0,18.0,18.0,168.0,317.0,568.0,824.0
DoubleIrrNeutron2025,300299_LL1,13days,223.0,10.0,9.0,137.0,213.0,492.0,894.0,337.0,17.0,17.0,80.0,317.0,468.0,718.0
DoubleIrrNeutron2025,300299_LL1,19days,219.0,8.0,6.0,110.0,213.0,492.0,894.0,320.0,16.0,16.0,80.0,237.0,468.0,718.0
DoubleIrrNeutron2025,300299_LL2,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,300299_LR,noadd,255.0,10.0,8.0,137.0,238.0,691.0,899.0,332.0,17.0,17.0,130.0,257.0,435.0,566.0
DoubleIrrNeutron2025,300299_LR,270min,219.0,10.0,7.0,112.0,211.0,691.0,899.0,312.0,16.0,16.0,93.0,257.0,435.0,616.0
DoubleIrrNeutron2025,300299_LR,680min,196.0,5.0,5.0,92.0,191.0,691.0,899.0,292.0,15.0,15.0,37.0,213.0,435.0,616.0
DoubleIrrNeutron2025,300299_LR,1100min,195.0,6.0,5.0,79.0,191.0,691.0,899.0,293.0,15.0,15.0,37.0,213.0,435.0,616.0
DoubleIrrNeutron2025,300299_UL,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,300299_UR1,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrNeutron2025,300299_UR2,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DoubleIrrSRNeutron2025,100264_SR_UL,noadd,979.0,27.0,30.0,668.0,789.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,3days,771.0,21.0,24.0,540.0,641.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,6days,683.0,14.0,17.0,467.0,588.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,9days,672.0,18.0,20.0,465.0,588.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,13days,639.0,16.0,25.0,413.0,555.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,18days,637.0,24.0,20.0,413.0,555.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,23days,676.0,33.0,35.0,413.0,542.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,30days,683.0,35.0,38.0,434.0,580.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,37days,716.0,34.0,47.0,447.0,605.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,44days,736.0,30.0,44.0,447.0,605.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,58days,810.0,32.0,41.0,484.0,662.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UL,72days,887.0,36.0,36.0,584.0,731.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,130min,922.0,25.0,28.0,657.0,767.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,300min,785.0,22.0,24.0,553.0,668.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,500min,749.0,18.0,20.0,517.0,620.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,650min,694.0,19.0,20.0,486.0,607.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,750min,698.0,9.0,12.0,465.0,585.0,864.0,911.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,850min,684.0,13.0,16.0,464.0,585.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,1000min,680.0,14.0,17.0,458.0,579.0,864.0,911.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,1100min,678.0,16.0,18.0,464.0,580.0,864.0,911.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,1250min,659.0,11.0,13.0,445.0,562.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,1400min,656.0,11.0,11.0,434.0,557.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,1550min,673.0,19.0,18.0,438.0,578.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,1700min,667.0,24.0,20.0,439.0,581.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,2000min,680.0,14.0,18.0,439.0,582.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,2350min,670.0,26.0,22.0,439.0,579.0,864.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,2950min,695.0,28.0,29.0,455.0,586.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR1,3850min,775.0,32.0,43.0,515.0,661.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,noadd,1001.0,27.0,31.0,690.0,814.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,20min,871.0,27.0,34.0,591.0,741.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,30min,764.0,30.0,36.0,515.0,666.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,40min,753.0,25.0,29.0,515.0,641.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,55min,713.0,26.0,29.0,483.0,608.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,70min,681.0,13.0,16.0,469.0,588.0,864.0,911.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,85min,670.0,20.0,23.0,443.0,585.0,864.0,911.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,100min,656.0,13.0,17.0,436.0,566.0,864.0,911.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,120min,647.0,18.0,16.0,420.0,565.0,842.0,911.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,150min,651.0,12.0,17.0,420.0,565.0,864.0,911.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,175min,698.0,28.0,43.0,447.0,587.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,200min,709.0,36.0,35.0,460.0,611.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,275min,776.0,35.0,39.0,488.0,660.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,350min,821.0,36.0,47.0,531.0,685.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,500min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,100264_SR_UR2,690min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,20min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,30min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,40min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,55min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,70min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,85min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,100min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,120min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,150min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,175min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,200min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,275min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,350min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,500min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_LL1,690min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,noadd,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,3days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,6days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,9days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,13days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,18days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,23days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,30days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,37days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,44days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
DoubleIrrSRNeutron2025,107954_SR_UL,58days,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
